Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_NF_30_days,XGBoost,Word2Vec,2,100,0.01,0.690495608531995,0.766497461928934,0.14716098682116954,0.10989010989010989
mimic_cohort_NF_30_days,XGBoost,Word2Vec,3,100,0.005,0.7211012254490515,0.6784150917176209,0.1480678908539442,0.11904761904761904
mimic_cohort_NF_30_days,XGBoost,Word2Vec,4,100,0.005,0.7026379662749107,0.716753774680604,0.12803686389818442,0.136986301369863
mimic_cohort_NF_30_days,RandomForest,Word2Vec,0,100,0.0,0.6830124575311438,0.7426285234130319,0.11818137308033003,0.0
mimic_cohort_NF_30_days,RandomForest,Word2Vec,1,100,0.005,0.7360283047274916,0.6363316861208145,0.10112604859154814,0.0
mimic_cohort_NF_30_days,RandomForest,Word2Vec,2,100,0.005,0.7074811794228357,0.7485147584132357,0.14707279532624437,0.0
mimic_cohort_NF_30_days,RandomForest,Word2Vec,3,100,0.005,0.7221755917408091,0.6873523485269594,0.1128726740228959,0.0
mimic_cohort_NF_30_days,RandomForest,Word2Vec,4,100,0.005,0.7107179356157384,0.682066119130579,0.09976445608149621,0.0
mimic_cohort_NF_30_days,CatBoost,Word2Vec,0,100,0.005,0.6621460928652323,0.7191391032006721,0.14689745881531535,0.18064516129032257
mimic_cohort_NF_30_days,CatBoost,Word2Vec,1,100,0.005,0.7444444444444445,0.5890133765016614,0.09080785544541248,0.18691588785046728
mimic_cohort_NF_30_days,CatBoost,Word2Vec,2,100,0.001,0.7071518193224593,0.7775897725136304,0.17646598229523186,0.26666666666666666
mimic_cohort_NF_30_days,CatBoost,Word2Vec,3,100,0.01,0.7040120866207824,0.7118711784324625,0.1520533267372265,0.18543046357615894
mimic_cohort_NF_30_days,CatBoost,Word2Vec,4,100,0.001,0.675938937148697,0.6987721918035507,0.12816178334099174,0.2222222222222222
mimic_cohort_NF_30_days,XGBoost,Word2Vec,0,1000,0.01,0.671092865232163,0.6605301352073943,0.11029086416579342,0.09195402298850575
mimic_cohort_NF_30_days,XGBoost,Word2Vec,1,1000,0.01,0.7594399277326106,0.6492928346255432,0.08871215023992708,0.1
mimic_cohort_NF_30_days,XGBoost,Word2Vec,2,1000,0.001,0.7181304893350063,0.7589584508366235,0.1735622136945749,0.15584415584415584
mimic_cohort_NF_30_days,XGBoost,Word2Vec,3,1000,0.01,0.7193553802249455,0.6898797943301834,0.14323070157758716,0.058823529411764705
mimic_cohort_NF_30_days,XGBoost,Word2Vec,4,1000,0.005,0.6849450689831375,0.698067031690725,0.09945585363970871,0.0
mimic_cohort_NF_30_days,RandomForest,Word2Vec,0,1000,0.005,0.678312570781427,0.7001947903139562,0.10482461466483116,0.058823529411764705
mimic_cohort_NF_30_days,RandomForest,Word2Vec,1,1000,0.005,0.73774465522433,0.614488370111613,0.08477889491784804,0.06557377049180328
mimic_cohort_NF_30_days,RandomForest,Word2Vec,2,1000,0.01,0.7093632371392722,0.7451870652378266,0.14145174131853117,0.03571428571428571
mimic_cohort_NF_30_days,RandomForest,Word2Vec,3,1000,0.005,0.727732079905993,0.675800792106726,0.11722255748268254,0.03225806451612903
mimic_cohort_NF_30_days,RandomForest,Word2Vec,4,1000,0.01,0.7130812468063362,0.6753256180520989,0.09593112751584543,0.0
mimic_cohort_NF_30_days,CatBoost,Word2Vec,0,1000,0.005,0.6686862967157418,0.6942937896264609,0.12684360970117764,0.16666666666666666
mimic_cohort_NF_30_days,CatBoost,Word2Vec,1,1000,0.01,0.7486901535682023,0.6202607139814262,0.11072932869370325,0.17307692307692307
mimic_cohort_NF_30_days,CatBoost,Word2Vec,2,1000,0.001,0.7079987452948557,0.7886068809926677,0.22168639229102713,0.30158730158730157
mimic_cohort_NF_30_days,CatBoost,Word2Vec,3,1000,0.005,0.7051871747523921,0.7100993607559756,0.1483056078888058,0.17391304347826086
mimic_cohort_NF_30_days,CatBoost,Word2Vec,4,1000,0.001,0.6931527848748084,0.7206943753111001,0.13665715257747196,0.20689655172413793
