Experiment_Name,train_loss,val_loss,Fold,Dimension,Epoch,Model,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std,Feature_Type
kane_mc_NF_30_days_codes_mlp_1layer,1.3022461416618676,1.2650677415169975,0.0,10.0,4.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2978425727506573,1.2605093292657887,0.0,10.0,5.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2753376048147391,1.2578355465265938,0.0,10.0,6.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2967444150641774,1.2577230594527553,0.0,10.0,7.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.279028894228228,1.258285846121262,0.0,10.0,8.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2893288352272727,1.2646424727734351,0.0,10.0,9.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2755219651181162,1.2669658935987032,0.0,10.0,10.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2752291009756938,1.2675317426414945,0.0,10.0,11.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2791478742252698,1.2646550388274187,0.0,10.0,12.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.276416603457985,1.2596184051437214,0.0,10.0,13.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2671439744639057,1.2572766384866618,0.0,10.0,14.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2600340432527533,1.2650437187141097,0.0,10.0,15.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2825070961810756,1.2551731190211337,0.0,10.0,16.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2776292790636492,1.2578827202126368,0.0,10.0,17.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2609468396200518,1.2580168107736407,0.0,10.0,18.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2607429090299105,1.258332977573895,0.0,10.0,19.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2776192266975293,1.2612272409292369,0.0,10.0,20.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.270849931183044,1.2587088587999602,0.0,10.0,21.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2744415941420926,1.256178319389616,0.0,10.0,22.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2771138631556025,1.2521542717550325,0.0,10.0,23.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.260375070229672,1.2472360732108516,0.0,10.0,24.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2523512281299207,1.2470267344657675,0.0,10.0,25.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2615967943337545,1.2487737388548843,0.0,10.0,26.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2782483374673217,1.2512410702193932,0.0,10.0,27.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2494597172623043,1.2487891101372204,0.0,10.0,28.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2672246854271043,1.2545594243032057,0.0,10.0,29.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2683139588844263,1.2490430575667326,0.0,10.0,30.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2704507620140697,1.2501042837182208,0.0,10.0,31.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2662593080666646,1.2482141235667732,0.0,10.0,32.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2815467016548632,1.243127503994356,0.0,10.0,33.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.256167047331778,1.2440373685739667,0.0,10.0,34.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2615680797248363,1.245062270763765,0.0,10.0,35.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2490885035272992,1.2486139954363409,0.0,10.0,36.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2544020836433154,1.2454352644902784,0.0,10.0,37.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2782706204783971,1.2438724769414569,0.0,10.0,38.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2767734099803358,1.2403602389576376,0.0,10.0,39.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2571137002780677,1.2410870259657971,0.0,10.0,40.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.256209552573245,1.2434253187634188,0.0,10.0,41.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.268805308205089,1.243649981520416,0.0,10.0,42.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.243436319976332,1.2421480736262362,0.0,10.0,43.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2408501388923974,1.2422587068212638,0.0,10.0,44.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2567274439277831,1.240367161620606,0.0,10.0,45.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.24949734404897,1.2461919385459543,0.0,10.0,46.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.264690660403676,1.2450261605522095,0.0,10.0,47.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2745423316955566,1.2404092422415092,0.0,10.0,48.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2593776592227262,1.2345631834228532,0.0,10.0,49.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2553359327133762,1.237052755262844,0.0,10.0,50.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3171278280336844,1.2790288880344844,1.0,10.0,1.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.295867325371778,1.2701923480185162,1.0,10.0,2.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3073439298813314,1.2620720136319707,1.0,10.0,3.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.283358497528423,1.2613068534680736,1.0,10.0,4.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.277728072198935,1.2570506426758548,1.0,10.0,5.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2714319149320594,1.2499695486803872,1.0,10.0,6.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.282769675747905,1.251492203752807,1.0,10.0,7.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2666347079553508,1.244683398623304,1.0,10.0,8.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2842809930221093,1.2429044972295349,1.0,10.0,9.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2666202061773415,1.2420556433192431,1.0,10.0,10.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.268197497990911,1.2391825263004326,1.0,10.0,11.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.260817857823255,1.2382916656140015,1.0,10.0,12.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2678586751204797,1.2353130766703857,1.0,10.0,13.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2503749701482267,1.2290137276386122,1.0,10.0,14.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2654014645546263,1.2314360632039123,1.0,10.0,15.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2330312341255694,1.2308709615826186,1.0,10.0,16.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.225703880164129,1.223877637983069,1.0,10.0,17.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.251515210636775,1.2245049403781196,1.0,10.0,18.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.248319129921046,1.2247201015190008,1.0,10.0,19.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2379922416490918,1.2233346161354863,1.0,10.0,20.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.246652701766065,1.223166670838478,1.0,10.0,21.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2339543931440045,1.216740175924066,1.0,10.0,22.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2212337948787162,1.2159587803234364,1.0,10.0,23.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2598287653082227,1.2208386481718787,1.0,10.0,24.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2408385422154238,1.222788554380979,1.0,10.0,25.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2172361751266816,1.2217186722996372,1.0,10.0,26.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.247443388410478,1.2179513149900243,1.0,10.0,27.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.252774895270713,1.215807065420229,1.0,10.0,28.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2288109003535588,1.2133857003390158,1.0,10.0,29.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.251584095792434,1.2177411107703184,1.0,10.0,30.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2330600809210157,1.2157227714249446,1.0,10.0,31.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2372002849590258,1.219683470373008,1.0,10.0,32.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2501671654837472,1.2194323445879334,1.0,10.0,33.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2567161638723898,1.2155665488416805,1.0,10.0,34.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2384687584456897,1.2149765441056284,1.0,10.0,35.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2386500574626114,1.2125152604420233,1.0,10.0,36.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.232834782916774,1.212735981414517,1.0,10.0,37.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2426168672067992,1.2060875620881202,1.0,10.0,38.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.244671842685661,1.2064217174935703,1.0,10.0,39.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2322773417525852,1.2100453551871797,1.0,10.0,40.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2382937657640711,1.2138419035038572,1.0,10.0,41.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.232329433005653,1.2156341935997144,1.0,10.0,42.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2125088389021013,1.2176373984082465,1.0,10.0,43.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2209215272491876,1.211685160912582,1.0,10.0,44.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2378815390432372,1.2124564067737476,1.0,10.0,45.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2327435864564265,1.2143708803678932,1.0,10.0,46.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2382015004816411,1.2124590638381474,1.0,10.0,47.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2459974408648502,1.2061031528701514,1.0,10.0,48.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3683511321639126,1.3532869266067924,2.0,10.0,1.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3259669950792006,1.3418474441645678,2.0,10.0,2.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3197134735978844,1.3333896548090016,2.0,10.0,3.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3175256730237486,1.3235153976734393,2.0,10.0,4.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3318543595311805,1.315563885328163,2.0,10.0,5.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.316526494659744,1.3108641694665952,2.0,10.0,6.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3125522959204543,1.3071321042492683,2.0,10.0,7.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3000437324141567,1.3027398292166643,2.0,10.0,8.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.295574772330153,1.2995060064886632,2.0,10.0,9.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.28634876026696,1.294603206635661,2.0,10.0,10.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.291778767303431,1.2891585641721957,2.0,10.0,11.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3062651318547889,1.2907577063020412,2.0,10.0,12.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.298895410168699,1.2955088509311243,2.0,10.0,13.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2804302502345373,1.2915394871608046,2.0,10.0,14.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2790152698685795,1.2863640793050632,2.0,10.0,15.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.287330041120658,1.2905374650744412,2.0,10.0,16.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.277253512735967,1.288951288913171,2.0,10.0,17.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2763084381610363,1.2841666816525703,2.0,10.0,18.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.289294546856469,1.2778020788834228,2.0,10.0,19.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.282556773343564,1.28136075774971,2.0,10.0,20.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2845780860571872,1.279624106066486,2.0,10.0,21.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2848889966666837,1.2737341153578947,2.0,10.0,22.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.257199196826606,1.2717464425942662,2.0,10.0,23.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2789994086418952,1.2740159069623,2.0,10.0,24.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.265986668202149,1.2757437812384738,2.0,10.0,25.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.276279201596489,1.2730915985084634,2.0,10.0,26.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2735541383703273,1.2745303659028904,2.0,10.0,27.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2797297631110345,1.2752098170517452,2.0,10.0,28.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2675131195352909,1.2718707956151154,2.0,10.0,29.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2689519584317863,1.271399608507236,2.0,10.0,30.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2841992695014794,1.268995566892225,2.0,10.0,31.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2684626946082482,1.2765336110030736,2.0,10.0,32.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2828484292908426,1.2732199904027093,2.0,10.0,33.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2558867792427402,1.279246514131234,2.0,10.0,34.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2560102328276024,1.2709013717148894,2.0,10.0,35.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2739137158249365,1.2715438653491304,2.0,10.0,36.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2754943020693903,1.2709016005198162,2.0,10.0,37.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2701341311136882,1.2756999699730458,2.0,10.0,38.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2813190613593255,1.2783361053808615,2.0,10.0,39.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.26557162536052,1.2718228869398291,2.0,10.0,40.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2904286751380334,1.2733171909086165,2.0,10.0,41.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3693064509729602,1.2920691655537295,3.0,10.0,1.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.362440302694852,1.2778010202700056,3.0,10.0,2.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3367468514152,1.270673723515309,3.0,10.0,3.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.302130479773144,1.2691866602580508,3.0,10.0,4.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2882722739564252,1.2694612805180765,3.0,10.0,5.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3078449774888194,1.2624143114282511,3.0,10.0,6.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2814770483674558,1.2614550209668356,3.0,10.0,7.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2960413809290727,1.254823284307738,3.0,10.0,8.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2859374542055857,1.2538611898796008,3.0,10.0,9.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2841016328384156,1.2536234388442051,3.0,10.0,10.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2579353288529822,1.2539879579158972,3.0,10.0,11.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.268968696639356,1.2496925326254475,3.0,10.0,12.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2706981604794367,1.2569357452653085,3.0,10.0,13.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2530488347527826,1.2560168879898597,3.0,10.0,14.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2728176878303694,1.2486829953069076,3.0,10.0,15.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2714380352261645,1.252296581545805,3.0,10.0,16.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2614805976150305,1.2526692268117874,3.0,10.0,17.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2358238376998676,1.2560325182815062,3.0,10.0,18.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2472921401914374,1.2582377739020594,3.0,10.0,19.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2507717266793366,1.251496289659849,3.0,10.0,20.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2468687358655428,1.2527233534923925,3.0,10.0,21.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2411041152611206,1.2591488927673558,3.0,10.0,22.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2576805280553456,1.2546505303677358,3.0,10.0,23.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2475237967628194,1.2564217725728866,3.0,10.0,24.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.225846019882482,1.2573648560924937,3.0,10.0,25.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3829877916543392,1.2607224067789773,4.0,10.0,1.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3277204928773958,1.2431665739161233,4.0,10.0,2.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3091373097117682,1.2314467670746028,4.0,10.0,3.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.308130971225098,1.2274629176354463,4.0,10.0,4.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2899697625389066,1.2238662646707414,4.0,10.0,5.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2886397230146638,1.220447356905572,4.0,10.0,6.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.290509851803851,1.2173625266745582,4.0,10.0,7.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.274826368906964,1.2146576778518074,4.0,10.0,8.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2707809321942511,1.2109669264397322,4.0,10.0,9.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.276107687493276,1.2088441776842087,4.0,10.0,10.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.274067759409071,1.2070578217782997,4.0,10.0,11.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.27737521426684,1.206859028809585,4.0,10.0,12.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2641481672812864,1.2042060587079786,4.0,10.0,13.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2503326956980605,1.2038274110055025,4.0,10.0,14.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2607464090386968,1.200005869854354,4.0,10.0,15.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2593933282064755,1.2011042266323506,4.0,10.0,16.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2603563218741274,1.2011833445378632,4.0,10.0,17.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2664685901783792,1.2026082061559584,4.0,10.0,18.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.257236841728776,1.2046174610297251,4.0,10.0,19.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.267302319481685,1.203424812469571,4.0,10.0,20.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2433603869621752,1.20379427884405,4.0,10.0,21.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2408384361680638,1.2035521755638918,4.0,10.0,22.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2537315730785925,1.2052374724169066,4.0,10.0,23.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2569441942046753,1.2060122307381331,4.0,10.0,24.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2308625076790205,1.205326031919422,4.0,10.0,25.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3127788487803993,1.2364029956664708,0.0,50.0,1.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2206393103850517,1.246543481316365,0.0,50.0,2.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2302523919840178,1.227171048182966,0.0,50.0,3.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2017525554273687,1.1943873125708633,0.0,50.0,4.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.1793761641214908,1.2137665421836168,0.0,50.0,5.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.1575827165083452,1.21046019039588,0.0,50.0,6.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.159793653556605,1.238784162608154,0.0,50.0,7.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.1499674668152366,1.199498633780433,0.0,50.0,8.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.1441845899563656,1.24463918769605,0.0,50.0,9.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.1445814217106578,1.2161773249490806,0.0,50.0,10.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.112904634201926,1.2164578152374483,0.0,50.0,11.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.1141230991582551,1.2171863932263425,0.0,50.0,12.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.1149872153569638,1.2251811012028355,0.0,50.0,13.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.088337683791749,1.2540512877967478,0.0,50.0,14.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.3116063034185306,1.2723886494630932,1.0,50.0,1.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2403527166910393,1.2478510448150992,1.0,50.0,2.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2147845138850786,1.2202675572293344,1.0,50.0,3.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.2181131906731717,1.2018051092829185,1.0,50.0,4.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.1951664265087103,1.1905923360383048,1.0,50.0,5.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.158117618663398,1.1686085407938436,1.0,50.0,6.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.1628217993563543,1.1852641797654078,1.0,50.0,7.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.1444890397933167,1.1654791403321063,1.0,50.0,8.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.1635954070789545,1.1472177239338464,1.0,50.0,9.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.126429212356996,1.158904288546319,1.0,50.0,10.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.141034231168812,1.1431647816500008,1.0,50.0,11.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.1090636079495209,1.1793284002958535,1.0,50.0,12.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.118066595616771,1.142752201100494,1.0,50.0,13.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.1003718054087948,1.14398569351918,1.0,50.0,14.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.1054750979481096,1.1547778073685149,1.0,50.0,15.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.0833775605260436,1.1808419902792548,1.0,50.0,16.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.0803797996051283,1.1423950939845255,1.0,50.0,17.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.0991020749873626,1.127440566041635,1.0,50.0,18.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.0950069672606766,1.1581938263252114,1.0,50.0,19.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.0843361234921434,1.2255174541445373,1.0,50.0,20.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.0601524768015331,1.1777135395695544,1.0,50.0,21.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.0834337990938083,1.1503811398768398,1.0,50.0,22.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.0504489175872893,1.159066060735252,1.0,50.0,23.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.0632290039244912,1.173967421615166,1.0,50.0,24.0,,,,,,,,
kane_mc_NF_30_days_codes_mlp_1layer,1.0647273357229468,1.175138843745939,1.0,50.0,25.0,,,,,,,,
